Wing name,Genotype,Coeff1,Coeff2,Coeff3,Coeff4,Coeff5,Coeff6,Coeff7,Coeff8,Coeff9,Coeff10,Coeff11,Coeff12,Coeff13,Coeff14,Coeff15,Coeff16,Coeff17,Coeff18,Coeff19,Coeff20,Coeff21,Coeff22,Coeff23,Coeff24,Coeff25,Coeff26,Coeff27,Coeff28,Coeff29,Coeff30,Coeff31,Coeff32,Coeff33,Coeff34,Coeff35,Coeff36,Coeff37,Coeff38,Coeff39,Coeff40,Coeff41,Coeff42,Coeff43,Coeff44,Coeff45,Coeff46,Coeff47,Coeff48,Coeff49,Coeff50,Coeff51,Coeff52,Coeff53,Coeff54,Coeff55,Coeff56,Coeff57,Coeff58,Coeff59,Coeff60,Coeff61,Coeff62,Coeff63,Coeff64,Coeff65,Coeff66,Coeff67,Coeff68,Coeff69,Coeff70,Coeff71,Coeff72,Coeff73,Coeff74,Coeff75,Coeff76,Coeff77,Coeff78,Coeff79,Coeff80
samw_M_L_oly_4X_44,Male,2.49179222,0,0.204235477,0,495.7212229,1.85E-13,2.99E-13,-306.6270762,1.93690097,0.259229133,4.421942047,3.235767986,27.98910676,0.596631822,-0.542837884,-25.67502556,1.639346496,-2.112815737,-0.543172903,-0.599753167,6.862902284,0.631557841,1.256569507,-1.340426103,0.549122217,-0.297166871,-1.294300706,-0.953669923,2.750550107,-0.640560954,1.767704379,-1.568221361,-0.259654538,0.21916844,-2.074897458,0.818220977,0.70770451,-0.801232164,0.019303845,-0.953326257,0.606892602,1.201178637,0.184373678,1.108876795,0.190352348,-0.851188854,-0.549360493,-1.044342661,0.308012288,0.625183224,0.445706125,0.023321416,-0.082801249,-0.256788108,-0.437974249,0.176167369,0.490782906,0.480836837,0.364082878,-0.072843263,0.050609912,-0.392071318,0.245173037,-0.2287798,0.144526615,0.339120739,-0.035565577,-0.036075083,0.056146909,-0.133090484,-0.169031687,-0.093147562,0.429332698,0.068025389,0.453686287,0.289849246,-0.064194494,-0.042243363,-0.162245447,-0.317615065
samw_M_L_oly_4X_45,Male,2.668079485,0,0.475923358,0,446.3665107,8.88E-14,1.35E-13,-278.2975887,4.222402702,-1.101315983,3.215747622,3.159489208,24.91352196,1.873027755,0.793591677,-22.92588661,2.067993039,-2.423460556,-0.265768864,-1.839400712,6.448311366,0.25581312,1.24988694,-0.851561537,0.350401673,-1.100727905,-0.678576483,-1.397616075,2.39477308,-0.533045598,1.891165546,-1.44916516,-0.196333718,-2.28E-05,-2.335383964,0.86605499,0.622863903,-0.660504755,0.395792877,-0.520304691,0.320176445,0.569583271,0.054235955,0.858461194,0.27271335,-0.432642726,-0.633805589,-1.078513848,-0.017794796,0.440753305,0.162259043,0.235776935,0.138426155,-0.177131332,-0.353005948,0.088690747,0.043673256,0.480375061,0.301378739,-0.061921796,0.145701658,-0.332836898,-0.030331003,-0.35750453,0.121305684,0.354560795,-0.160633045,0.142375935,-0.042408418,-0.091395438,-0.184112535,-0.145785515,0.248977785,0.134108736,0.393172709,0.194537699,0.018957024,0.018730645,-0.316509425,-0.259380216
samw_M_L_oly_4X_46,Male,0.87709278,0,0.110618402,0,515.537093,1.07E-14,2.84E-14,-312.5687543,3.268161074,-0.876685445,2.507148866,2.408430367,29.63304558,2.370978607,0.256758683,-25.50019904,1.988153116,-1.291339324,-2.308514171,-3.156108032,7.45916203,-0.151561778,2.890887573,-1.591154816,0.223010746,0.209374175,-1.494036343,-1.334181006,2.813676274,-0.88859446,2.329075903,-2.253143985,-0.367728195,0.803643601,-1.784970317,0.894458525,0.860332513,-1.024782255,-0.219559944,-0.729694251,0.508470496,1.299948567,1.069195769,0.883468806,0.255875036,-0.884802771,-0.682514437,-0.718555052,0.262571636,0.701893398,0.200923751,-0.393110569,-0.06265124,-0.458873102,-0.351449987,0.365665563,0.375523488,0.549251259,-0.004934307,-0.158574199,-0.087599658,-0.3974147,0.099598966,-0.469079415,0.121864083,0.410268375,-0.264223959,0.025679519,-0.209235193,-0.197058738,-0.183014107,0.001665661,0.118463096,0.184164574,0.366035004,0.019640772,-0.000646432,-0.149232663,-0.170734021,-0.062106304
samw_M_L_oly_4X_47,Male,1.16696177,0,-0.689607779,0,494.679076,1.07E-14,1.42E-14,-301.5543431,2.154271,-1.394822567,3.633787833,3.02362995,28.24695547,0.95783971,-0.314742755,-25.86809186,1.48506861,-1.130608491,-0.694365763,-1.713172062,7.407218957,-0.23503429,1.511801259,-1.326616446,0.301125452,-0.116759117,-1.377317198,-1.122468814,2.422355298,-1.018860033,2.032705854,-1.949450743,-0.04943618,0.889830362,-2.041373377,1.018945464,0.441460515,-1.036327164,0.067959586,-0.709784382,0.708555295,0.968058879,0.531786523,0.996108213,0.082453493,-0.6880703,-0.68524883,-0.963396709,0.385399433,0.435452487,0.246291906,-0.116048898,-0.052594766,-0.177057009,-0.517341285,-0.00671576,0.333319533,0.335992256,0.210346894,-0.073104659,0.056395581,-0.296481726,0.145022138,-0.4002846,0.225500165,0.259098129,-0.02466261,0.144596618,-0.125740457,-0.238438921,-0.043713231,-0.097367114,0.467996273,0.041731995,0.469599309,0.225089833,-0.101597832,-0.102311482,-0.366639321,-0.161857554
samw_M_L_oly_4X_48,Male,2.439149829,0,-0.360448914,0,513.1902604,-2.66E-15,-3.55E-15,-312.2654023,3.766742815,-2.161771815,3.162044364,3.175943569,29.10399832,1.075156248,0.558775896,-26.3078021,2.351693267,-2.059010129,-2.29734363,-3.483535633,7.316635546,0.906430755,2.776658551,-1.134469218,-0.185380961,-0.636069459,-1.557797633,-1.175325863,2.815595153,-0.516388508,2.298564213,-1.921988246,-0.407817013,0.41039365,-2.142482761,1.120153277,0.819808625,-1.237595027,-0.012883563,-0.545901163,0.171273412,1.114459479,0.603933507,1.064676956,0.356145688,-0.878568501,-0.560262414,-0.888189098,0.090674608,0.587003336,-0.020731309,-0.25073001,0.258274784,-0.606491806,-0.329590294,0.203032505,0.011908784,0.689878104,0.058648728,0.158045042,0.371196378,-0.500964573,0.200393822,-0.551479206,0.07021628,0.470292403,-0.089416819,0.085068592,0.271551227,-0.334265871,-0.187757578,-0.235462127,0.13963699,0.274996016,0.404747344,0.35326693,0.263772022,-0.236312183,-0.130596651,-0.201229772
samw_M_L_oly_4X_49,Male,1.031149242,0,-0.638242996,0,493.4563658,5.46E-14,8.93E-14,-301.0996876,2.290707902,-1.427928889,3.782945051,3.309585289,28.04444992,0.632854903,-1.277309524,-25.32587734,1.819242129,-1.510998626,-1.107949581,-2.11944813,7.438569408,0.227195589,1.721288671,-0.466069205,0.350784051,-0.256793125,-1.167335815,-1.429517812,2.744841146,-0.916663205,1.756629708,-1.281709865,-0.018630641,0.411812511,-2.239625536,0.653934322,0.841142602,-1.051725429,0.21061168,-0.325092415,0.497510086,1.169258893,0.36608171,0.858754619,0.291868253,-0.886341979,-0.256007161,-0.871476638,0.341315678,0.480226377,0.220313,-0.072887582,0.122855757,-0.46673948,-0.34873095,0.279959722,0.082257973,0.558337356,0.22401703,-0.163051158,0.279807614,-0.472888532,0.238083978,-0.40684315,0.053732527,0.456648274,-0.102368799,-0.014169905,0.012825714,-0.454306578,-0.084026186,-0.136028449,0.065415836,0.265783393,0.437531822,0.08990575,0.048905455,-0.250882725,-0.338840736,-0.080088564
samw_M_L_oly_4X_5,Male,1.494758062,0,-0.273654854,0,484.3387709,1.92E-13,3.20E-13,-290.9488596,2.41425026,-0.56218614,3.322423781,2.656164786,28.60727878,1.960861335,0.272884924,-24.25059725,2.074749011,-1.022332391,-1.100255435,-2.424812549,6.74720032,-0.057564478,1.623056765,-0.773851775,0.57705318,0.145773397,-1.134181185,-1.891463788,3.049561582,-0.468545532,2.002348101,-1.327623588,-0.041945002,0.534295774,-2.218932767,0.442224373,1.015219161,-0.751637523,0.29147306,-0.30756506,0.489258457,1.105494585,0.442170472,0.905891599,0.681952789,-0.921361702,-0.727987145,-0.99917755,0.168369583,0.577765063,0.280892511,-0.191186507,0.146635926,-0.397210244,-0.420037691,0.386553984,0.017059856,0.556002187,0.524901029,-0.30380271,0.217522995,-0.573632475,0.246037331,-0.299271138,-0.198300907,0.418635318,-0.131783071,0.022812018,0.086306794,-0.397048366,-0.106429368,-0.037353221,0.018241073,0.380895258,0.44030127,0.164080784,0.139665164,-0.17037852,-0.490354434,-0.257416753
samw_M_L_oly_4X_50,Male,1.575083503,0,-0.223861566,0,505.8657173,1.22E-13,2.01E-13,-302.1939519,2.382934846,-0.724292722,2.259826305,2.844504471,29.25951761,-0.531381526,1.630863989,-26.71712984,1.995369045,-0.878992494,-1.693059572,-2.374139694,7.255306693,-0.467222866,1.564211146,-1.534182106,0.426410113,0.115731642,-1.143537129,-1.312680122,2.243967952,-1.469692833,1.76036613,-2.252115737,0.117587557,0.657759315,-1.719760942,0.898513037,0.205101075,-1.170233395,-0.255856145,-0.450535325,0.67675335,0.845807715,0.930383937,0.95602312,-0.108561004,-0.798040295,-0.700548571,-0.553738364,0.334109003,0.280115341,0.224286553,-0.2033413,-0.145236798,-0.227581689,-0.318807441,0.28959267,0.042058106,0.198246887,0.30380038,-0.161662709,-0.015167144,-0.301303952,0.058921721,-0.460748731,-0.066587124,0.152798636,-0.075199062,0.01786751,-0.112508002,-0.085130721,-0.425211169,-0.045977774,-0.011605751,0.032565868,0.426446523,0.033628139,0.039415605,0.063635426,-0.265171793,0.090044027
samw_M_L_oly_4X_6,Male,2.399627461,0,0.439541966,0,487.3767619,3.38E-14,4.97E-14,-296.0301065,4.16556858,-1.256979913,4.836057374,2.724475298,27.19354456,1.204008376,1.486047356,-24.20600938,2.629500317,-3.194816183,-1.840194608,-3.231292672,6.617049617,0.28515599,2.390992181,-0.585305148,0.401565599,-1.310982923,-1.817229581,-1.667032572,2.760318119,-0.786770578,2.342382015,-1.995015625,-0.415374486,-0.218765295,-2.515294248,0.923574698,0.935333177,-0.935357359,0.197368349,-0.460419587,0.30205283,0.714457733,0.660927768,0.916330377,0.407924842,-0.999587845,-0.345996043,-1.063641199,0.020690785,0.454402955,-0.044066096,-0.436475741,0.07666146,-0.54381537,-0.314181002,0.516965951,-0.070283964,0.440186166,-0.008488701,-0.01867067,0.22030373,-0.47434488,0.095222344,-0.233271296,-0.051390296,0.404910286,-0.445122789,0.121640924,0.154267169,-0.324404408,0.062758227,-0.211081937,-0.05787769,0.229975855,0.28315902,0.237328795,0.092921569,-0.352795189,0.094675295,-0.352277371
samw_M_L_oly_4X_61,Male,1.343560015,0,0.232978931,0,496.6509675,1.95E-14,3.20E-14,-297.8737655,3.151687368,-0.373429579,3.325981018,2.604490765,28.96321033,1.538017294,0.689849966,-26.3390598,1.88913252,-1.497245197,-1.904967371,-2.274864361,7.279502669,-0.014570937,2.184290077,-1.5707031,0.095673058,-0.036192338,-0.865596987,-1.364877608,2.865150204,-0.781428581,1.823312413,-1.984469684,-0.458226356,0.518135383,-1.989946891,0.960500932,0.792510892,-1.120468382,0.195944442,-0.64350704,0.214899763,1.231539622,0.362233721,0.919988252,0.304650206,-0.994589976,-0.625621087,-0.898502959,0.183478775,0.825475059,0.228993382,-0.065653105,-0.128798749,-0.540673188,-0.455571675,0.022595693,0.191577992,0.596215227,0.379829064,-0.073665091,-0.101489334,-0.484368426,0.191881381,-0.310321137,0.184795984,0.4081289,-0.351100361,0.152348384,-0.135426293,-0.311344909,-0.07195336,0.100562049,0.319196898,0.287283429,0.35910103,0.225565402,-0.001031235,-0.183990272,-0.218435032,-0.329334486
samw_M_L_oly_4X_62,Male,0.640781876,0,0.05132558,0,471.0718421,-4.62E-14,-7.11E-14,-287.144674,2.271375208,0.382758117,2.183992764,2.333876598,27.51391087,1.32953818,0.222390174,-23.2654644,1.570499999,-0.501338347,-0.919217381,-1.824617171,6.790863935,-0.882327115,1.899800803,-0.666058154,0.469137097,0.335463636,-1.000513204,-1.529258545,2.474263177,-1.146675952,2.031182001,-1.450233685,-0.173997885,0.882138459,-2.026753854,0.845122056,0.568053083,-1.15519493,0.146729796,-0.400917907,0.559177949,1.288833272,0.44308663,0.872103277,0.106794724,-0.952105699,-0.647250762,-0.792840962,0.320223344,0.877609418,0.225033212,-0.20158152,-0.107794281,-0.486833299,-0.330454225,0.526454739,0.33878533,0.701348442,0.178143419,-0.110603984,0.085550616,-0.544005,0.079436788,-0.230340357,0.285090534,0.594980739,-0.153132814,0.051092833,-0.028153075,-0.358028577,-0.055783484,0.023897304,0.364424723,0.380907109,0.456681697,0.130986827,0.011943807,-0.294839551,-0.257904055,-0.053890771
samw_M_L_oly_4X_63,Male,0.220006091,0,1.372859544,0,496.1029658,4.26E-14,7.11E-14,-303.1771741,6.328780341,-1.656441303,0.237307255,1.192040699,29.88883183,3.358748909,2.195620514,-26.24899042,2.804977345,-2.343652491,-2.994178672,-2.916384744,5.254586402,0.130446976,2.555475257,-0.679637501,0.373773828,-0.770335515,-1.628425427,-1.008942046,2.879880611,-0.940786734,2.458815608,-2.13984845,-0.589307583,0.635769827,-1.890810455,0.447226058,1.404268081,-0.811130904,0.170997007,-0.942431583,0.028451266,1.309871427,0.291532916,0.933683162,0.54606128,-0.949997061,-0.345142459,-0.908892949,0.255830957,1.225366742,0.409525905,-0.299323371,0.050980819,-0.73738261,-0.782093861,0.02637634,0.237418733,0.965412237,0.475628362,-0.082703576,-0.173149602,-0.630969828,-0.072269476,-0.117644786,0.222158905,0.437319204,0.178853606,-0.197950434,-0.265512275,-0.308108263,-0.400757225,0.574483206,0.153705397,0.077824406,0.157135177,-0.031545775,0.147647133,-0.08132437,0.11331461,0.42980781
samw_M_L_oly_4X_64,Male,-0.677301598,0,1.694312923,0,486.8611308,4.26E-14,5.68E-14,-296.9890207,5.030973666,-1.425718178,1.554367404,1.510923776,31.38454214,2.918400313,0.852053614,-25.31462341,1.667753854,-1.854008855,-2.15083125,-2.531340199,5.541544692,0.317531923,1.607093017,-1.189193115,-0.169477902,-0.469584456,-1.562392047,-1.030717167,2.833411621,-0.885546509,2.191803577,-1.762230048,-0.335105027,0.848685068,-2.193846473,0.295243686,1.444772503,-0.716294095,0.132531708,-1.279665375,0.355285612,1.163904284,0.317170244,1.053003424,0.417213384,-0.35267179,-0.190834176,-0.891335835,0.392108505,0.715882201,0.180319242,-0.137279408,0.123136176,-0.133662485,-0.527034309,0.225099945,0.183414068,0.487441154,0.245924791,0.018302469,0.242786868,-0.230353836,0.184495238,-0.189929239,0.070944356,0.363491872,-0.067489028,0.038573234,0.15523672,-0.191041804,-0.335694928,0.040608832,0.149821826,0.172098126,0.390530114,0.315916816,0.127984982,-0.056133819,-0.153518675,0.008440095
samw_M_L_oly_4X_66,Male,1.193975453,0,0.219389433,0,490.4098234,1.29E-13,2.11E-13,-297.8787117,1.322411515,1.541238437,3.187748895,1.01603312,27.99149125,2.367853508,0.942417597,-25.4446463,2.503777073,-0.129673885,-2.086510509,-2.437995389,7.631612206,-0.192729398,2.685822447,-0.968398583,0.271244967,-0.087524305,-1.084949583,-1.093577185,2.025333902,-1.337470546,2.667192549,-2.069718148,-0.363055483,1.100946781,-2.097924782,0.807099408,0.449212265,-1.046154836,0.024329326,-0.835744112,0.739724389,1.536051112,0.32376878,0.988878823,0.161990807,-1.297514647,-0.518189978,-0.763283329,0.401793708,0.592193894,0.281570623,0.066469138,-0.437295466,-0.879826025,-0.121581026,0.010419631,0.118863747,0.815090162,0.006077722,-0.343339408,-0.247829315,-0.421459931,-0.235509529,-0.543196711,0.460723816,0.669802449,-0.20530618,0.457323983,-0.129587419,-0.444791736,0.140833803,0.134071426,0.445393844,0.060775386,0.718324725,0.111246351,-0.367407809,-0.273708142,-0.198165625,-0.486995139
samw_M_L_oly_4X_7,Male,1.544402863,0,-0.171708532,0,500.5513106,-9.59E-14,-1.60E-13,-302.7653764,11.27024071,1.956175235,8.279462616,-0.787857062,25.40745094,-2.765718245,-2.365956418,-24.46633556,2.257591836,1.820768,0.301658473,-2.128735316,9.014570127,-2.225254794,1.142223963,-3.414106903,-1.822231665,0.021526216,-1.147216763,1.213260803,4.231800132,0.030518164,3.43121951,-3.624207842,-0.166835204,-0.91537493,-3.233809505,1.086796599,-0.267386193,-0.245398175,1.112879229,-0.289424884,1.814769819,1.046840087,-0.066320804,-0.339828825,-0.63099868,-1.64004081,-0.847488963,0.778109837,0.614200077,1.680904807,1.162543143,-1.363301743,0.309702656,-1.340633263,-2.048674843,0.232190024,-0.273679195,1.021116841,0.888417193,0.911845054,0.397307494,-0.258162256,-0.001624217,-1.314289404,0.411528231,-0.018572351,-0.696561198,0.742858571,-0.632257768,0.161166431,0.944731754,-0.21559114,0.881822792,0.099698657,-0.825665109,-0.289338181,-0.319780376,-0.457376177,0.750955963,0.950031412
samw_M_L_oly_4X_72,Male,-0.407929815,0,0.14884685,0,452.7270448,6.04E-14,9.59E-14,-278.8982437,0.307809195,2.077932594,2.728163376,2.657607955,26.48618626,1.514962044,-0.156100181,-23.58502385,1.215408852,0.174127806,-0.200278524,-1.728482855,6.81489018,0.470974107,0.740018134,-1.433330256,0.497670403,0.582298345,-1.174196684,-1.012647188,2.851041951,-0.970948893,2.211871794,-1.130643698,-0.165870449,0.50459255,-1.419189842,0.637029082,0.510929795,-1.254847841,0.185569827,-0.74049533,0.147092325,1.02777051,0.601089268,0.921168277,-0.088954087,-0.808649133,-0.614587066,-0.958789745,0.217636861,0.810783028,0.113642303,-0.387731313,-0.021955806,-0.152057296,-0.723028536,0.21670272,0.267924612,0.599611532,0.313788905,0.027142342,0.062268036,-0.302535358,0.209195089,-0.20652568,0.181915322,0.265553195,-0.003885076,0.078935856,-0.04908614,-0.281324146,-0.096178531,-0.087595846,0.080444149,0.15199804,0.419535285,0.099158538,-0.237534989,0.050691549,-0.302269759,-0.344853117
samw_M_L_oly_4X_73,Male,0.86902858,0,0.225350488,0,496.4241922,-6.93E-14,-1.03E-13,-303.0657614,4.289332146,-0.811356673,1.890201653,1.483810206,27.03314431,1.822868035,1.731135231,-24.93019073,2.188519158,-2.139421434,-2.087308407,-3.100249988,6.492904798,0.971047555,3.151465538,-0.922897452,0.250017305,-0.480051244,-2.009501486,-0.853348358,2.733598897,-0.632526783,3.092418064,-1.915383937,-0.402346487,0.626100871,-2.205163965,0.725267951,0.812895982,-1.141349497,0.001161844,-1.015425793,0.425180065,1.503756944,0.402497043,1.304718383,0.291968362,-1.126074545,-0.538936,-1.326811745,0.404879526,1.09398867,0.144134382,-0.33504665,-0.269470082,-0.717369266,-0.580058004,-0.0491728,0.570549222,0.862825661,0.123743713,0.116577696,-0.190428216,-0.607815258,0.157448178,-0.349707491,0.478412757,0.557905515,-0.317831975,-0.163515001,-0.379764131,-0.322258857,-0.221762018,-0.108418108,0.449842239,0.174247465,0.213716032,0.204849646,-0.149809731,-0.070158001,0.143225712,0.052959094
samw_M_L_oly_4X_74,Male,0.754493172,0,-0.34119797,0,501.0831482,7.64E-14,1.24E-13,-301.3320731,2.690183045,-1.002248062,2.603654413,2.905017648,29.85451334,1.245201817,0.590219104,-25.51153639,2.026800541,-0.869392462,-2.099801623,-2.196405379,7.759102082,-0.833329191,2.331786699,-2.017732873,0.405422471,0.310399225,-1.238997906,-1.326281903,2.747499055,-1.239484857,1.904302439,-2.069903548,-0.115090802,0.912800421,-1.839244051,0.709816138,0.548522766,-1.503007201,-0.102451085,-0.803225779,0.437832249,1.304228342,0.51562014,0.955670593,0.004665265,-0.90590844,-0.842354016,-0.738129273,0.40009171,0.838167475,0.208682189,-0.062467001,-0.318626336,-0.457860519,-0.328026084,0.119253059,0.385869033,0.606867984,0.272325824,-0.06443707,-0.220291777,-0.308977632,0.085859158,-0.409234746,0.24164483,0.339675073,-0.073328617,0.106601716,-0.239466467,-0.063263123,-0.267983043,-0.129808786,0.369216996,0.058940552,0.44371864,0.23531398,-0.140420207,0.056029741,-0.167256559,-0.227051756
samw_M_L_oly_4X_75,Male,1.977343434,0,-0.241376442,0,503.9262648,2.49E-14,3.91E-14,-308.1413514,3.350197909,-2.548710386,3.986043613,3.355087756,27.19517193,1.956342016,-0.330494648,-25.94168324,2.336013166,-2.710144459,-1.744152473,-2.704053189,6.871974715,0.981019451,2.574118882,-1.142578144,0.073388261,-1.13019375,-1.571997659,-1.302572116,2.621005015,-0.424323354,2.488840897,-1.583995038,-0.329294354,-0.09918586,-1.978441569,0.793002729,0.957704739,-0.873553983,0.003544469,-0.710305214,0.243051094,0.712893603,0.405570283,1.118145829,0.472362157,-0.743045966,-0.470213413,-0.971226799,0.253588963,0.340051227,0.141267023,-0.136904263,0.066226671,-0.463011347,-0.341018707,0.137675868,0.17024099,0.39856761,-0.01541486,-0.109543754,0.178835484,-0.444077866,0.219066578,-0.255606067,0.037453778,0.237513785,-0.331422149,-0.049440047,-0.03676019,-0.262525886,-0.005252563,-0.142910538,0.144583492,0.14546132,0.112772525,0.449965133,0.043845142,-0.212529559,0.104281134,-0.30969189
samw_M_L_oly_4X_77,Male,0.549220694,0,-0.644114471,0,507.7906529,-3.91E-14,-6.39E-14,-309.4556794,3.217157124,-2.515656797,4.693908937,3.691157011,28.55709665,1.585846024,0.775731868,-25.92582315,2.107311284,-2.36069003,-1.953574677,-2.451184036,7.158831984,-0.013759811,2.066528492,-0.883335718,0.414632283,-0.722679768,-1.445140226,-1.206676436,2.875671353,-0.71848021,2.071544408,-1.482153033,-0.284006708,0.218240348,-2.053849764,0.736481487,1.215612939,-1.005620681,0.050105833,-0.463703301,0.353434809,1.159885861,0.377423709,0.796430052,0.578927607,-1.071750809,-0.568914894,-1.015155977,0.302734956,0.882181064,0.257868161,-0.237658406,0.028421627,-0.608131914,-0.340735885,0.28724974,0.410542357,0.741956733,0.20472852,-0.301670728,0.097656463,-0.661090915,0.334165502,-0.109967679,0.193262492,0.51417776,-0.405591656,-0.109909741,-0.065637264,-0.424307007,0.039225602,0.052706321,0.299845247,0.31966118,0.085475985,0.265714195,0.058726553,-0.296823252,-0.0652333,-0.149132853
samw_M_L_oly_4X_78,Male,0.500072284,0,0.234451928,0,487.73194,1.07E-13,1.71E-13,-296.0646906,3.448943473,-0.244336207,2.949457471,4.89840292,28.21299997,1.415134905,1.183341327,-24.52391991,2.399469247,-1.511432217,-0.669610667,-3.033966464,6.846475755,-0.228830154,2.074283496,-1.363419025,0.572797248,-0.6298338,-1.256807593,-1.552853149,2.344925275,-0.815157525,2.269069355,-2.004209779,-0.127993152,0.225304367,-2.329994291,0.713225184,0.52189944,-0.817806334,0.335287602,-0.614250183,0.535273958,0.805864307,0.524674439,0.780226471,-0.012667195,-1.024880457,-0.524999285,-0.806918876,0.276991133,0.526395567,-0.113961987,0.056576587,-0.053246928,-0.470004808,-0.427569053,0.309725869,0.540885337,0.498783734,0.051823659,0.058464175,-0.123360202,-0.512392964,0.099674082,-0.489411556,0.370376551,0.439841973,-0.373996957,0.16528368,-0.144638319,-0.319004838,0.005184274,-0.077592087,0.478822547,0.276701996,0.364208176,0.193834898,-0.112509655,-0.23098166,-0.080841574,-0.311898634
samw_M_L_oly_4X_79,Male,0.668742496,0,0.033863748,0,477.8992992,4.97E-14,5.68E-14,-290.2221995,3.78918707,-1.883738651,4.663133248,1.868697775,28.26297154,2.418733479,0.708397788,-24.86022432,1.987034933,-2.224421126,-2.39424939,-2.466953119,6.259231214,-0.482415594,2.084337441,-0.643556332,0.66050988,-0.714899608,-1.13892422,-1.593758502,2.700295214,-0.897275506,2.207275254,-1.760459804,-0.408688941,0.283655208,-2.43045608,0.766094812,0.792401383,-0.744054311,0.459630937,-0.710794828,0.481613149,0.887425757,0.234499997,0.936010661,0.098449521,-0.785494645,-0.472438616,-1.179386512,0.313928198,0.778408079,0.156396417,-0.058467264,-0.189138337,-0.222905215,-0.469208016,0.08112167,0.364566671,0.407889233,0.315809552,-0.021599646,-0.140864144,-0.228677665,-0.040748367,-0.322953859,0.259609247,0.233218795,-0.192586331,0.070696588,-0.073005082,-0.040713438,-0.066758409,0.157037997,0.247636333,0.021041666,0.368412595,0.150672595,0.076063979,-0.065008148,-0.250583547,-0.068063018
samw_M_L_oly_4X_80,Male,1.962933357,0,0.104664348,0,506.033036,3.55E-15,3.55E-15,-305.7181825,3.012788782,-0.805579862,3.290283834,3.116563744,29.0788989,1.53204881,0.80375509,-25.90730553,2.052088071,-1.774207915,-1.088907131,-2.683916676,7.444470674,-0.206993125,1.860692183,-0.939756803,0.199731094,-0.456416002,-1.4628242,-1.193795887,3.093793954,-0.726682229,2.111459068,-1.199277907,-0.419906159,0.37072405,-1.969894472,0.560179952,1.165336812,-0.98455677,-0.217984506,-0.545304914,0.150130622,0.972871374,0.712292927,1.296232793,0.609170843,-0.745547551,-0.593802514,-0.898874759,0.097117392,0.50093414,0.415046915,-0.249773355,0.254986758,-0.348583493,-0.573803915,0.299225338,0.052852823,0.413912878,0.296627865,-0.050278848,0.405833863,-0.350109328,0.102814855,-0.229162185,-0.054608061,0.247998196,-0.126304475,-0.049614192,0.247023426,-0.137981509,-0.189991066,-0.10289291,0.053142557,0.070318212,0.233007664,0.195368629,0.307392866,-0.107000162,-0.062877487,-0.083453813
samw_M_L_oly_4X_9,Male,-2.910766605,0,0.873647531,0,498.8819966,5.68E-14,1.14E-13,-300.6543676,0.086310552,-2.303242904,1.681319162,4.115892266,27.72939628,-0.724467356,-1.682740441,-26.34488152,0.577122286,-2.061286736,-3.453267744,-2.515999506,6.250229145,-0.242490135,1.698492368,-1.94746558,-1.023245924,-0.852440768,-1.520384412,-2.207335163,2.15128087,-1.893611274,2.25234436,-2.009049596,-0.815066329,-0.07145491,-1.676801516,0.645377347,0.454356701,-2.355414107,0.58140249,-0.609479763,0.205533799,0.554564785,0.765915965,1.436634891,0.215170699,-1.724109781,-0.58024926,-0.638266712,0.627821927,0.143897931,0.091208728,0.566659453,0.194474106,-1.056751625,-0.420836508,0.471730058,0.596811185,0.371083697,-0.315508463,0.235271771,0.436071108,-0.644524274,-0.156598676,-0.451184489,0.643346582,0.513338178,-0.57322096,0.056730121,0.140916019,-0.386054664,-0.227820248,-0.555505597,0.526290524,0.456211859,0.407263561,-0.072935063,-0.06212138,-0.000679031,-0.25226196,-0.463875259
samw_M_L_oly_4X_94,Male,1.054963756,0,0.348802882,0,509.391691,1.24E-13,2.06E-13,-305.942302,3.377613345,-0.147166576,2.884373571,1.384736359,29.757858,1.718893685,1.248736358,-25.31639417,1.739886546,-1.463708599,-1.456688678,-2.720871258,7.235487755,-0.490386921,2.268100511,-0.530628391,0.383418761,-0.249145829,-1.562900349,-1.543213266,2.953610878,-1.034907283,2.631716255,-1.503867676,-0.41654383,0.663163127,-2.297183755,0.427827021,0.8889659,-1.290287041,0.281602283,-0.594000289,0.197158927,1.292877342,0.301459258,0.867790998,0.289256296,-1.130367347,-0.518408643,-0.797196935,0.195801954,0.917370428,0.108847312,-0.356292468,0.008893423,-0.697091641,-0.319929804,0.308768123,0.169338132,0.837721585,0.014886678,-0.086010682,0.091767951,-0.667956701,0.357631463,-0.312043968,0.107185287,0.6386723,-0.25219535,-0.001709026,-0.011826199,-0.630819739,0.030854964,-0.066671517,0.215675811,0.518407135,0.247632259,0.477688694,0.002819512,-0.524446214,-0.182131184,-0.17961049
